Timestamp,Ticker,Last Price
"2025-03-12 14:02:34,668",TSLA,249.04
"2025-03-12 14:02:35,170",TSLA,249.01
"2025-03-12 14:02:35,419",AAPL,216.10
"2025-03-12 14:02:35,670",TSLA,249.06
"2025-03-12 14:02:36,172",TSLA,249.05
"2025-03-12 14:02:36,670",NVDA,115.86
"2025-03-12 14:02:36,671",AAPL,216.06
"2025-03-12 14:02:36,672",TSLA,248.95
"2025-03-12 14:02:37,171",NVDA,115.88
"2025-03-12 14:02:37,173",AAPL,216.07
"2025-03-12 14:02:37,174",TSLA,249.04
"2025-03-12 14:02:37,726",NVDA,115.89
"2025-03-12 14:02:37,727",AAPL,216.10
"2025-03-12 14:02:37,728",TSLA,249.00
"2025-03-12 14:02:38,172",NVDA,115.87
"2025-03-12 14:02:38,174",TSLA,249.01
"2025-03-12 14:02:38,674",TSLA,249.03
"2025-03-12 14:02:38,924",AAPL,216.12
"2025-03-12 14:02:39,174",TSLA,249.05
"2025-03-12 14:02:39,425",ARWR,16.16
"2025-03-12 14:02:39,677",TSLA,249.07
"2025-03-12 14:02:40,175",NVDA,115.89
"2025-03-12 14:02:40,177",AAPL,216.13
"2025-03-12 14:02:40,178",TSLA,249.04
"2025-03-12 14:02:40,678",AAPL,216.12
"2025-03-12 14:02:41,178",NVDA,115.90
"2025-03-12 14:02:41,180",AAPL,216.13
"2025-03-12 14:02:41,181",TSLA,249.13
"2025-03-12 14:02:41,677",NVDA,115.92
"2025-03-12 14:02:41,680",TSLA,249.10
"2025-03-12 14:02:41,928",JANX,31.77
"2025-03-12 14:02:42,178",NVDA,115.90
"2025-03-12 14:02:42,181",TSLA,249.14
"2025-03-12 14:02:42,428",JANX,31.72
"2025-03-12 14:02:42,680",TSLA,249.15
"2025-03-12 14:02:42,930",AAPL,216.12
"2025-03-12 14:02:43,180",NVDA,115.89
"2025-03-12 14:02:43,181",TSLA,249.10
"2025-03-12 14:02:43,429",AAPL,216.13
"2025-03-12 14:02:43,680",NVDA,115.87
"2025-03-12 14:02:43,682",TSLA,249.12
"2025-03-12 14:02:43,931",AAPL,216.12
"2025-03-12 14:02:44,181",NVDA,115.88
"2025-03-12 14:02:44,183",TSLA,248.96
"2025-03-12 14:02:44,432",AAPL,216.08
"2025-03-12 14:02:44,681",NVDA,115.86
"2025-03-12 14:02:44,933",AAPL,216.07
"2025-03-12 14:02:45,184",TSLA,249.05
"2025-03-12 14:02:45,683",NVDA,115.87
"2025-03-12 14:02:45,684",TSLA,249.06
"2025-03-12 14:02:46,185",AAPL,216.10
"2025-03-12 14:02:46,187",TSLA,249.05
"2025-03-12 14:02:46,684",NVDA,115.86
"2025-03-12 14:02:46,686",TSLA,249.06
"2025-03-12 14:02:46,935",ARWR,16.15
"2025-03-12 14:02:47,186",TSLA,249.04
"2025-03-12 14:02:47,739",NVDA,115.85
"2025-03-12 14:02:47,741",TSLA,248.93
"2025-03-12 14:02:47,937",AAPL,216.11
"2025-03-12 14:02:48,187",NVDA,115.87
"2025-03-12 14:02:48,189",TSLA,249.02
"2025-03-12 14:02:48,437",AAPL,216.09
"2025-03-12 14:02:48,687",NVDA,115.85
"2025-03-12 14:02:48,689",TSLA,248.93
"2025-03-12 14:02:49,190",TSLA,248.98
"2025-03-12 14:02:49,690",AAPL,216.08
"2025-03-12 14:02:49,692",TSLA,248.94
"2025-03-12 14:02:50,189",NVDA,115.86
"2025-03-12 14:02:50,192",AAPL,216.13
"2025-03-12 14:02:50,193",TSLA,249.05
"2025-03-12 14:02:50,691",TSLA,248.97
"2025-03-12 14:02:51,191",NVDA,115.87
"2025-03-12 14:02:51,194",TSLA,249.01
"2025-03-12 14:02:51,692",AAPL,216.16
"2025-03-12 14:02:51,693",TSLA,249.03
"2025-03-12 14:02:52,193",NVDA,115.89
"2025-03-12 14:02:52,195",AAPL,216.18
"2025-03-12 14:02:52,196",TSLA,249.10
"2025-03-12 14:02:52,693",NVDA,115.87
"2025-03-12 14:02:52,695",TSLA,249.09
"2025-03-12 14:02:53,193",NVDA,115.92
"2025-03-12 14:02:53,195",COIN,192.57
"2025-03-12 14:02:53,197",TSLA,249.15
"2025-03-12 14:02:53,444",AAPL,216.21
"2025-03-12 14:02:53,694",TSLA,249.19
"2025-03-12 14:02:54,198",AAPL,216.23
"2025-03-12 14:02:54,200",TSLA,249.15
"2025-03-12 14:02:54,696",NVDA,115.90
"2025-03-12 14:02:54,698",TSLA,249.18
"2025-03-12 14:02:55,199",AAPL,216.21
"2025-03-12 14:02:55,201",TSLA,249.07
"2025-03-12 14:02:55,698",NVDA,115.89
"2025-03-12 14:02:55,699",AAPL,216.19
"2025-03-12 14:02:55,700",TSLA,249.12
"2025-03-12 14:02:56,198",NVDA,115.88
"2025-03-12 14:02:56,201",TSLA,249.07
"2025-03-12 14:02:57,199",NVDA,115.89
"2025-03-12 14:02:57,753",NVDA,115.90
"2025-03-12 14:02:57,755",ROOT,140.90
"2025-03-12 14:02:57,951",TSLA,249.09
"2025-03-12 14:02:58,295",NVDA,115.91
"2025-03-12 14:02:58,297",AAPL,216.20
"2025-03-12 14:02:58,452",TSLA,249.12
"2025-03-12 14:02:58,702",NVDA,115.92
"2025-03-12 14:02:58,952",TSLA,249.20
"2025-03-12 14:02:59,205",AAPL,216.18
"2025-03-12 14:02:59,702",NVDA,115.93
"2025-03-12 14:02:59,705",TSLA,249.15
"2025-03-12 14:03:00,205",NVDA,115.89
"2025-03-12 14:03:00,206",AAPL,216.16
"2025-03-12 14:03:00,707",AAPL,216.15
"2025-03-12 14:03:00,707",TSLA,249.11
"2025-03-12 14:03:01,205",NVDA,115.90
"2025-03-12 14:03:01,207",TSLA,249.10
"2025-03-12 14:03:01,707",AAPL,216.16
"2025-03-12 14:03:01,957",TSLA,249.17
"2025-03-12 14:03:02,206",NVDA,115.92
"2025-03-12 14:03:02,457",TSLA,249.13
"2025-03-12 14:03:02,710",AAPL,216.19
"2025-03-12 14:03:02,958",TSLA,249.21
"2025-03-12 14:03:03,208",NVDA,115.95
"2025-03-12 14:03:03,209",AAPL,216.22
"2025-03-12 14:03:03,458",TSLA,249.22
"2025-03-12 14:03:03,460",COIN,192.60
"2025-03-12 14:03:03,461",ROOT,141.19
"2025-03-12 14:03:03,708",NVDA,115.97
"2025-03-12 14:03:03,710",AAPL,216.25
"2025-03-12 14:03:03,960",ARWR,16.16
"2025-03-12 14:03:03,962",COIN,192.69
"2025-03-12 14:03:03,963",TSLA,249.31
"2025-03-12 14:03:03,964",ROOT,141.18
"2025-03-12 14:03:04,211",AAPL,216.24
"2025-03-12 14:03:04,461",TSLA,249.23
"2025-03-12 14:03:04,712",AAPL,216.23
"2025-03-12 14:03:04,961",COIN,192.58
"2025-03-12 14:03:04,962",TSLA,249.22
"2025-03-12 14:03:05,211",NVDA,115.98
"2025-03-12 14:03:05,461",TSLA,249.26
"2025-03-12 14:03:05,711",NVDA,115.97
"2025-03-12 14:03:05,713",AAPL,216.25
"2025-03-12 14:03:05,962",TSLA,249.24
"2025-03-12 14:03:06,214",AAPL,216.24
"2025-03-12 14:03:06,463",TSLA,249.21
"2025-03-12 14:03:06,713",NVDA,115.93
"2025-03-12 14:03:06,715",AAPL,216.19
"2025-03-12 14:03:06,964",TSLA,249.16
"2025-03-12 14:03:07,214",NVDA,115.92
"2025-03-12 14:03:07,216",AAPL,216.17
"2025-03-12 14:03:07,771",AAPL,216.18
"2025-03-12 14:03:07,966",TSLA,249.22
"2025-03-12 14:03:08,467",AAPL,216.20
"2025-03-12 14:03:08,469",TSLA,249.20
"2025-03-12 14:03:08,966",AAPL,216.19
"2025-03-12 14:03:08,968",TSLA,249.16
"2025-03-12 14:03:09,717",NVDA,115.94
"2025-03-12 14:03:09,968",AAPL,216.18
"2025-03-12 14:03:10,719",NVDA,115.93
"2025-03-12 14:03:10,721",TSLA,249.19
"2025-03-12 14:03:10,970",AAPL,216.20
"2025-03-12 14:03:10,971",CYTK,44.00
"2025-03-12 14:03:11,222",TSLA,249.20
"2025-03-12 14:03:11,471",CYTK,44.01
"2025-03-12 14:03:11,721",TSLA,249.17
"2025-03-12 14:03:11,971",AAPL,216.16
"2025-03-12 14:03:12,223",TSLA,249.14
"2025-03-12 14:03:12,973",TSLA,249.11
"2025-03-12 14:03:12,974",AAPL,216.17
"2025-03-12 14:03:13,222",NVDA,115.91
"2025-03-12 14:03:13,473",TSLA,249.10
"2025-03-12 14:03:13,474",AAPL,216.12
"2025-03-12 14:03:13,974",TSLA,249.12
"2025-03-12 14:03:13,975",AAPL,216.16
"2025-03-12 14:03:14,225",NVDA,115.92
"2025-03-12 14:03:14,475",TSLA,249.10
"2025-03-12 14:03:14,477",AAPL,216.18
"2025-03-12 14:03:14,725",NVDA,115.91
"2025-03-12 14:03:14,976",TSLA,249.19
"2025-03-12 14:03:14,977",AAPL,216.17
"2025-03-12 14:03:15,225",NVDA,115.92
"2025-03-12 14:03:15,476",TSLA,249.10
"2025-03-12 14:03:15,725",NVDA,115.90
"2025-03-12 14:03:15,977",TSLA,249.13
"2025-03-12 14:03:16,227",NVDA,115.89
"2025-03-12 14:03:16,478",AAPL,216.19
"2025-03-12 14:03:16,480",TSLA,249.09
"2025-03-12 14:03:16,728",ROOT,141.29
"2025-03-12 14:03:16,729",NVDA,115.92
"2025-03-12 14:03:16,979",AAPL,216.20
"2025-03-12 14:03:16,980",TSLA,249.10
"2025-03-12 14:03:17,782",NVDA,115.91
"2025-03-12 14:03:18,482",AAPL,216.19
"2025-03-12 14:03:18,483",TSLA,249.05
"2025-03-12 14:03:18,731",COIN,192.44
"2025-03-12 14:03:18,983",TSLA,249.09
"2025-03-12 14:03:18,985",AAPL,216.18
"2025-03-12 14:03:19,232",NVDA,115.92
"2025-03-12 14:03:19,234",ARWR,16.17
"2025-03-12 14:03:19,482",TSLA,249.03
"2025-03-12 14:03:19,483",AAPL,216.20
"2025-03-12 14:03:19,733",ARWR,16.18
"2025-03-12 14:03:19,983",TSLA,249.01
"2025-03-12 14:03:20,233",NVDA,115.91
"2025-03-12 14:03:20,484",TSLA,249.03
"2025-03-12 14:03:20,485",AAPL,216.17
"2025-03-12 14:03:20,733",NVDA,115.94
"2025-03-12 14:03:20,984",TSLA,249.01
"2025-03-12 14:03:21,234",AAPL,216.19
"2025-03-12 14:03:21,485",TSLA,249.06
"2025-03-12 14:03:21,735",NVDA,115.96
"2025-03-12 14:03:21,986",TSLA,249.02
"2025-03-12 14:03:22,236",AAPL,216.17
"2025-03-12 14:03:22,237",NVDA,115.95
"2025-03-12 14:03:22,486",TSLA,248.98
"2025-03-12 14:03:22,737",AAPL,216.16
"2025-03-12 14:03:22,739",COIN,192.59
"2025-03-12 14:03:22,988",TSLA,248.99
"2025-03-12 14:03:22,989",ROOT,140.96
"2025-03-12 14:03:23,237",AAPL,216.18
"2025-03-12 14:03:23,487",TSLA,248.94
"2025-03-12 14:03:23,736",NVDA,115.94
"2025-03-12 14:03:23,988",AAPL,216.17
"2025-03-12 14:03:23,989",TSLA,248.99
"2025-03-12 14:03:24,488",AAPL,216.16
"2025-03-12 14:03:24,990",TSLA,249.03
"2025-03-12 14:03:25,240",AAPL,216.15
"2025-03-12 14:03:25,490",TSLA,248.99
"2025-03-12 14:03:25,492",COIN,192.40
"2025-03-12 14:03:25,741",AAPL,216.10
"2025-03-12 14:03:25,992",TSLA,248.94
"2025-03-12 14:03:26,241",NVDA,115.95
"2025-03-12 14:03:26,492",TSLA,249.03
"2025-03-12 14:03:26,743",AAPL,216.09
"2025-03-12 14:03:26,993",TSLA,248.99
"2025-03-12 14:03:26,995",ARWR,16.19
"2025-03-12 14:03:27,242",NVDA,115.96
"2025-03-12 14:03:27,798",TSLA,248.96
"2025-03-12 14:03:27,799",NVDA,115.94
"2025-03-12 14:03:28,245",TSLA,249.03
"2025-03-12 14:03:28,495",NVDA,115.93
"2025-03-12 14:03:28,496",AAPL,216.08
"2025-03-12 14:03:28,745",TSLA,249.05
"2025-03-12 14:03:28,747",COIN,192.54
"2025-03-12 14:03:28,995",NVDA,115.95
"2025-03-12 14:03:28,997",AAPL,216.09
"2025-03-12 14:03:29,496",NVDA,115.97
"2025-03-12 14:03:29,498",TSLA,249.07
"2025-03-12 14:03:29,747",ARWR,16.20
"2025-03-12 14:03:29,997",NVDA,115.96
"2025-03-12 14:03:29,999",COIN,192.28
"2025-03-12 14:03:30,001",AAPL,216.10
"2025-03-12 14:03:30,499",TSLA,249.08
"2025-03-12 14:03:30,998",NVDA,115.95
"2025-03-12 14:03:31,000",TSLA,248.99
"2025-03-12 14:03:31,001",AAPL,216.07
"2025-03-12 14:03:31,500",TSLA,249.07
"2025-03-12 14:03:31,999",NVDA,115.94
"2025-03-12 14:03:32,250",AAPL,216.09
"2025-03-12 14:03:32,252",TSLA,248.98
"2025-03-12 14:03:32,753",TSLA,249.02
"2025-03-12 14:03:33,253",AAPL,216.10
"2025-03-12 14:03:33,255",TSLA,249.05
"2025-03-12 14:03:33,754",TSLA,249.09
"2025-03-12 14:03:34,003",NVDA,115.96
"2025-03-12 14:03:35,004",NVDA,115.95
"2025-03-12 14:03:35,007",TSLA,249.15
"2025-03-12 14:03:35,506",TSLA,249.05
"2025-03-12 14:03:36,005",NVDA,115.96
"2025-03-12 14:03:36,008",AAPL,216.09
"2025-03-12 14:03:36,010",JANX,31.76
"2025-03-12 14:03:36,506",NVDA,115.94
"2025-03-12 14:03:37,008",NVDA,115.96
"2025-03-12 14:03:37,009",AAPL,216.08
"2025-03-12 14:03:37,507",NVDA,115.95
"2025-03-12 14:03:37,809",TSLA,249.01
"2025-03-12 14:03:38,008",NVDA,115.96
"2025-03-12 14:03:38,010",AAPL,216.07
"2025-03-12 14:03:38,259",TSLA,248.99
"2025-03-12 14:03:38,509",NVDA,115.97
"2025-03-12 14:03:38,511",AAPL,216.10
"2025-03-12 14:03:38,760",TSLA,249.02
"2025-03-12 14:03:39,510",NVDA,115.98
"2025-03-12 14:03:39,512",AAPL,216.09
"2025-03-12 14:03:39,761",TSLA,248.98
"2025-03-12 14:03:39,762",ARWR,16.21
"2025-03-12 14:03:40,011",NVDA,115.97
"2025-03-12 14:03:40,013",AAPL,216.10
"2025-03-12 14:03:40,261",COIN,192.42
"2025-03-12 14:03:40,513",AAPL,216.08
"2025-03-12 14:03:40,762",TSLA,249.07
"2025-03-12 14:03:41,013",AAPL,216.07
"2025-03-12 14:03:41,263",TSLA,249.04
"2025-03-12 14:03:42,513",NVDA,115.96
"2025-03-12 14:03:42,766",AAPL,216.09
"2025-03-12 14:03:43,014",NVDA,115.98
"2025-03-12 14:03:43,266",TSLA,249.03
"2025-03-12 14:03:43,515",NVDA,115.97
"2025-03-12 14:03:43,765",TSLA,248.98
"2025-03-12 14:03:43,767",AAPL,216.08
"2025-03-12 14:03:44,267",TSLA,248.91
"2025-03-12 14:03:44,269",AAPL,216.07
"2025-03-12 14:03:44,767",TSLA,248.92
"2025-03-12 14:03:45,268",TSLA,248.97
"2025-03-12 14:03:45,270",AAPL,216.06
"2025-03-12 14:03:45,518",NVDA,115.93
"2025-03-12 14:03:45,768",TSLA,248.88
"2025-03-12 14:03:45,770",AAPL,216.04
"2025-03-12 14:03:46,019",NVDA,115.92
"2025-03-12 14:03:46,270",TSLA,248.92
"2025-03-12 14:03:46,520",NVDA,115.87
"2025-03-12 14:03:46,770",TSLA,248.89
"2025-03-12 14:03:47,022",NVDA,115.90
"2025-03-12 14:03:47,272",TSLA,248.83
"2025-03-12 14:03:47,522",NVDA,115.89
"2025-03-12 14:03:47,826",TSLA,248.91
"2025-03-12 14:03:48,273",TSLA,248.89
"2025-03-12 14:03:48,522",NVDA,115.87
"2025-03-12 14:03:48,774",AAPL,216.05
"2025-03-12 14:03:48,775",TSLA,248.93
"2025-03-12 14:03:49,024",NVDA,115.88
"2025-03-12 14:03:49,275",AAPL,216.07
"2025-03-12 14:03:49,276",TSLA,248.92
"2025-03-12 14:03:49,525",NVDA,115.89
"2025-03-12 14:03:49,775",AAPL,216.06
"2025-03-12 14:03:49,776",TSLA,248.95
"2025-03-12 14:03:50,025",NVDA,115.88
"2025-03-12 14:03:50,027",COIN,192.50
"2025-03-12 14:03:50,276",TSLA,248.94
"2025-03-12 14:03:50,527",JANX,31.82
"2025-03-12 14:03:50,776",AAPL,216.07
"2025-03-12 14:03:50,777",TSLA,248.93
"2025-03-12 14:03:51,028",JANX,31.85
"2025-03-12 14:03:51,278",COIN,192.28
"2025-03-12 14:03:51,279",AAPL,216.06
"2025-03-12 14:03:51,281",TSLA,248.88
"2025-03-12 14:03:51,527",NVDA,115.86
"2025-03-12 14:03:51,779",TSLA,248.93
"2025-03-12 14:03:52,029",NVDA,115.89
"2025-03-12 14:03:52,278",AAPL,216.07
"2025-03-12 14:03:52,280",TSLA,248.96
"2025-03-12 14:03:52,528",NVDA,115.87
"2025-03-12 14:03:52,530",COIN,192.37
"2025-03-12 14:03:52,779",AAPL,216.06
"2025-03-12 14:03:52,780",TSLA,248.99
"2025-03-12 14:03:53,029",NVDA,115.90
"2025-03-12 14:03:53,529",NVDA,115.91
"2025-03-12 14:03:53,781",TSLA,248.96
"2025-03-12 14:03:54,031",NVDA,115.89
"2025-03-12 14:03:54,032",AAPL,216.08
"2025-03-12 14:03:54,281",TSLA,248.91
"2025-03-12 14:03:54,531",NVDA,115.88
"2025-03-12 14:03:54,782",TSLA,248.86
"2025-03-12 14:03:55,032",AAPL,216.07
"2025-03-12 14:03:55,033",NVDA,115.90
"2025-03-12 14:03:55,283",TSLA,248.93
"2025-03-12 14:03:55,284",ROOT,141.03
"2025-03-12 14:03:55,532",NVDA,115.91
"2025-03-12 14:03:55,784",TSLA,248.90
"2025-03-12 14:03:56,032",NVDA,115.90
"2025-03-12 14:03:56,284",CYTK,44.02
"2025-03-12 14:03:56,534",NVDA,115.91
"2025-03-12 14:03:56,784",TSLA,248.96
"2025-03-12 14:03:56,786",AAPL,216.06
"2025-03-12 14:03:57,284",TSLA,248.97
"2025-03-12 14:03:57,535",NVDA,115.92
"2025-03-12 14:03:57,839",AAPL,216.07
"2025-03-12 14:03:58,036",NVDA,115.95
"2025-03-12 14:03:58,379",TSLA,248.91
"2025-03-12 14:03:58,381",AAPL,216.08
"2025-03-12 14:03:58,536",NVDA,115.93
"2025-03-12 14:03:58,788",TSLA,248.94
"2025-03-12 14:03:58,790",AAPL,216.07
"2025-03-12 14:03:59,037",NVDA,115.94
"2025-03-12 14:03:59,287",TSLA,248.88
"2025-03-12 14:03:59,289",AAPL,216.06
"2025-03-12 14:03:59,787",AAPL,216.08
"2025-03-12 14:04:00,039",TSLA,248.93
"2025-03-12 14:04:00,289",AAPL,216.06
"2025-03-12 14:04:00,539",TSLA,248.90
"2025-03-12 14:04:01,040",TSLA,248.76
"2025-03-12 14:04:01,041",NVDA,115.93
"2025-03-12 14:04:01,290",AAPL,216.01
"2025-03-12 14:04:01,540",NVDA,115.94
"2025-03-12 14:04:01,542",TSLA,248.74
"2025-03-12 14:04:01,791",AAPL,216.00
"2025-03-12 14:04:02,041",NVDA,115.92
"2025-03-12 14:04:02,043",TSLA,248.80
"2025-03-12 14:04:02,292",COIN,192.23
"2025-03-12 14:04:02,293",AAPL,215.98
"2025-03-12 14:04:02,542",ROOT,141.12
"2025-03-12 14:04:02,543",NVDA,115.90
"2025-03-12 14:04:02,544",TSLA,248.67
"2025-03-12 14:04:02,792",COIN,192.20
"2025-03-12 14:04:02,793",AAPL,215.96
"2025-03-12 14:04:03,043",NVDA,115.89
"2025-03-12 14:04:03,044",TSLA,248.73
"2025-03-12 14:04:03,294",AAPL,216.00
"2025-03-12 14:04:03,543",NVDA,115.92
"2025-03-12 14:04:03,544",TSLA,248.77
"2025-03-12 14:04:03,794",AAPL,216.04
"2025-03-12 14:04:04,045",TSLA,248.79
"2025-03-12 14:04:04,295",AAPL,216.02
"2025-03-12 14:04:04,544",NVDA,115.91
"2025-03-12 14:04:04,545",TSLA,248.84
"2025-03-12 14:04:04,795",AAPL,216.01
"2025-03-12 14:04:05,045",NVDA,115.90
"2025-03-12 14:04:05,047",TSLA,248.83
"2025-03-12 14:04:05,545",NVDA,115.89
"2025-03-12 14:04:05,796",TSLA,248.85
"2025-03-12 14:04:06,299",TSLA,248.84
"2025-03-12 14:04:06,798",TSLA,248.83
"2025-03-12 14:04:07,048",NVDA,115.90
"2025-03-12 14:04:07,300",AAPL,216.02
"2025-03-12 14:04:07,302",TSLA,248.78
"2025-03-12 14:04:07,852",AAPL,216.00
"2025-03-12 14:04:07,853",TSLA,248.63
"2025-03-12 14:04:08,300",AAPL,216.01
"2025-03-12 14:04:08,301",TSLA,248.66
"2025-03-12 14:04:08,551",NVDA,115.89
"2025-03-12 14:04:09,301",TSLA,248.70
"2025-03-12 14:04:09,802",TSLA,248.68
"2025-03-12 14:04:09,805",AAPL,216.00
"2025-03-12 14:04:10,052",NVDA,115.90
"2025-03-12 14:04:10,303",AAPL,215.98
"2025-03-12 14:04:10,553",TSLA,248.73
"2025-03-12 14:04:10,803",AAPL,215.99
"2025-03-12 14:04:11,054",TSLA,248.66
"2025-03-12 14:04:11,055",NVDA,115.89
"2025-03-12 14:04:11,305",AAPL,216.02
"2025-03-12 14:04:11,555",TSLA,248.71
"2025-03-12 14:04:11,556",NVDA,115.90
"2025-03-12 14:04:11,805",AAPL,216.01
"2025-03-12 14:04:12,056",TSLA,248.69
"2025-03-12 14:04:12,057",NVDA,115.89
"2025-03-12 14:04:12,305",AAPL,216.02
"2025-03-12 14:04:12,557",TSLA,248.75
"2025-03-12 14:04:12,806",AAPL,216.01
"2025-03-12 14:04:13,057",TSLA,248.64
"2025-03-12 14:04:13,059",ROOT,140.98
"2025-03-12 14:04:13,060",NVDA,115.87
"2025-03-12 14:04:13,308",CYTK,43.99
"2025-03-12 14:04:13,309",FLYW,10.14
"2025-03-12 14:04:13,310",AAPL,215.99
"2025-03-12 14:04:13,558",TSLA,248.62
"2025-03-12 14:04:13,559",ARWR,16.19
"2025-03-12 14:04:13,560",NVDA,115.84
"2025-03-12 14:04:13,808",CYTK,43.97
"2025-03-12 14:04:14,059",AAPL,216.00
"2025-03-12 14:04:14,060",TSLA,248.63
"2025-03-12 14:04:14,062",ARWR,16.17
"2025-03-12 14:04:14,062",NVDA,115.85
"2025-03-12 14:04:14,559",AAPL,215.97
"2025-03-12 14:04:14,560",TSLA,248.69
"2025-03-12 14:04:15,060",AAPL,215.96
"2025-03-12 14:04:15,061",TSLA,248.60
"2025-03-12 14:04:15,062",NVDA,115.86
"2025-03-12 14:04:15,561",AAPL,215.97
"2025-03-12 14:04:15,562",TSLA,248.63
"2025-03-12 14:04:15,563",NVDA,115.89
"2025-03-12 14:04:16,062",CYTK,44.02
"2025-03-12 14:04:16,064",TSLA,248.68
"2025-03-12 14:04:16,065",NVDA,115.88
"2025-03-12 14:04:16,562",CYTK,44.01
"2025-03-12 14:04:16,563",AAPL,215.98
"2025-03-12 14:04:16,564",TSLA,248.59
"2025-03-12 14:04:17,062",AAPL,215.99
"2025-03-12 14:04:17,064",TSLA,248.62
"2025-03-12 14:04:17,312",NVDA,115.89
"2025-03-12 14:04:17,562",TSLA,248.63
"2025-03-12 14:04:17,563",AAPL,215.97
"2025-03-12 14:04:17,866",NVDA,115.88
"2025-03-12 14:04:18,313",NVDA,115.89
"2025-03-12 14:04:19,067",TSLA,248.70
"2025-03-12 14:04:19,316",NVDA,115.91
"2025-03-12 14:04:19,566",TSLA,248.74
"2025-03-12 14:04:19,817",AAPL,215.96
"2025-03-12 14:04:19,819",FLYW,10.13
"2025-03-12 14:04:20,067",TSLA,248.67
"2025-03-12 14:04:20,069",COIN,192.11
"2025-03-12 14:04:20,318",AAPL,215.95
"2025-03-12 14:04:20,319",ARWR,16.16
"2025-03-12 14:04:20,320",NVDA,115.90
"2025-03-12 14:04:20,568",TSLA,248.61
"2025-03-12 14:04:20,569",COIN,192.09
"2025-03-12 14:04:21,068",TSLA,248.66
"2025-03-12 14:04:21,319",NVDA,115.89
"2025-03-12 14:04:21,570",TSLA,248.55
"2025-03-12 14:04:21,819",NVDA,115.87
"2025-03-12 14:04:22,070",AAPL,215.96
"2025-03-12 14:04:22,072",TSLA,248.61
"2025-03-12 14:04:22,321",NVDA,115.89
"2025-03-12 14:04:22,323",FLYW,10.14
"2025-03-12 14:04:22,572",TSLA,248.60
"2025-03-12 14:04:22,573",COIN,192.10
"2025-03-12 14:04:22,821",NVDA,115.88
"2025-03-12 14:04:23,321",TSLA,248.63
"2025-03-12 14:04:23,323",NVDA,115.86
"2025-03-12 14:04:23,822",TSLA,248.53
"2025-03-12 14:04:23,823",NVDA,115.87
"2025-03-12 14:04:23,825",AAPL,215.95
"2025-03-12 14:04:24,073",ARWR,16.16
"2025-03-12 14:04:24,323",TSLA,248.57
"2025-03-12 14:04:25,324",TSLA,248.50
"2025-03-12 14:04:25,325",NVDA,115.88
"2025-03-12 14:04:25,824",TSLA,248.59
"2025-03-12 14:04:25,825",AAPL,215.96
"2025-03-12 14:04:26,326",TSLA,248.54
"2025-03-12 14:04:26,327",AAPL,215.98
"2025-03-12 14:04:26,329",COIN,192.06
"2025-03-12 14:04:26,826",AAPL,215.97
"2025-03-12 14:04:26,828",NVDA,115.90
"2025-03-12 14:04:27,327",TSLA,248.62
"2025-03-12 14:04:27,328",NVDA,115.89
"2025-03-12 14:04:27,880",TSLA,248.56
"2025-03-12 14:04:27,881",ROOT,140.87
"2025-03-12 14:04:28,077",NVDA,115.90
"2025-03-12 14:04:28,328",AAPL,215.98
"2025-03-12 14:04:28,330",TSLA,248.60
"2025-03-12 14:04:28,331",COIN,192.22
"2025-03-12 14:04:28,578",NVDA,115.92
"2025-03-12 14:04:28,830",AAPL,216.00
"2025-03-12 14:04:28,831",TSLA,248.77
"2025-03-12 14:04:29,079",NVDA,115.90
"2025-03-12 14:04:29,329",AAPL,216.03
"2025-03-12 14:04:29,330",TSLA,248.71
"2025-03-12 14:04:29,579",NVDA,115.91
"2025-03-12 14:04:29,830",AAPL,216.05
"2025-03-12 14:04:29,832",ROOT,140.60
"2025-03-12 14:04:30,080",NVDA,115.90
"2025-03-12 14:04:30,339",TSLA,248.66
"2025-03-12 14:04:30,340",FLYW,10.15
"2025-03-12 14:04:30,342",AAPL,216.07
"2025-03-12 14:04:30,343",COIN,192.45
"2025-03-12 14:04:30,581",CYTK,44.02
"2025-03-12 14:04:30,582",NVDA,115.92
"2025-03-12 14:04:30,831",TSLA,248.72
"2025-03-12 14:04:30,832",AAPL,216.06
"2025-03-12 14:04:30,834",COIN,192.34
"2025-03-12 14:04:31,091",NVDA,115.93
"2025-03-12 14:04:31,335",AAPL,216.07
"2025-03-12 14:04:31,336",COIN,192.49
"2025-03-12 14:04:31,583",TSLA,248.68
"2025-03-12 14:04:31,584",NVDA,115.91
"2025-03-12 14:04:31,833",AAPL,216.00
"2025-03-12 14:04:32,084",TSLA,248.65
"2025-03-12 14:04:32,086",NVDA,115.89
"2025-03-12 14:04:32,584",TSLA,248.66
"2025-03-12 14:04:32,584",NVDA,115.90
"2025-03-12 14:04:32,835",COIN,192.62
"2025-03-12 14:04:33,085",TSLA,248.72
"2025-03-12 14:04:33,087",NVDA,115.92
"2025-03-12 14:04:33,335",COIN,192.43
"2025-03-12 14:04:33,337",AAPL,216.02
"2025-03-12 14:04:33,585",NVDA,115.90
"2025-03-12 14:04:33,835",TSLA,248.73
"2025-03-12 14:04:33,837",AAPL,216.01
"2025-03-12 14:04:34,086",NVDA,115.91
"2025-03-12 14:04:34,337",TSLA,248.75
"2025-03-12 14:04:34,586",NVDA,115.92
"2025-03-12 14:04:34,837",TSLA,248.76
"2025-03-12 14:04:35,340",TSLA,248.77
